host,dopant,dopant_Z,dopant_period,n_sites,true_preference,predicted_preference,preference_eligible,preference_correct,true_margin_eV,predicted_margin_eV,margin_absolute_error_eV,true_global_best,n_tied_true_global_best_sites,predicted_global_best,global_site_correct,global_uniform_exact_expectation,global_screening_regret_eV,majority_preference_correct,preference_gain_over_majority,global_exact_gain_over_uniform
HfSe2,Mn,25,4,4,interstitial,interstitial,1,1,-0.6487536000000202,-0.4948772192001343,0.15387638079988597,interstitial:int2,1,interstitial:int2,1,0.25,0.0,0,1,0.75
HfSe2,Mo,42,5,5,interstitial,adsorbate,1,0,-1.1517474700000028,0.4818449020385742,1.633592372038577,interstitial:int2,1,adsorbate:ads2,0,0.2,2.7231855599999895,0,0,-0.2
HfSe2,N,7,2,5,interstitial,interstitial,1,1,-1.6284334900000204,-1.5611209869384766,0.0673125030615438,interstitial:int2,1,interstitial:int2,1,0.2,0.0,0,1,0.8
HfSe2,Nb,41,5,4,adsorbate,adsorbate,1,1,1.825694309999989,1.7276759147644043,0.09801839523558464,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
HfSe2,Ni,28,4,4,interstitial,interstitial,1,1,-0.10577815000002039,-0.40959036350250244,0.30381221350248205,interstitial:int2,1,interstitial:int2,1,0.25,0.0,0,1,0.75
HfSe2,O,8,2,4,interstitial,interstitial,1,1,-0.6858986000000016,-0.7817113399505615,0.09581273995055994,interstitial:int2,1,interstitial:int2,1,0.25,0.0,0,1,0.75
HfSe2,Os,76,6,5,adsorbate,adsorbate,1,1,0.3485684000000058,0.25771307945251465,0.09085532054749113,adsorbate:ads2,1,adsorbate:ads2,1,0.2,0.0,1,0,0.8
HfSe2,P,15,3,5,adsorbate,adsorbate,1,1,1.3240839900000194,0.8372372388839722,0.48684675111604725,adsorbate:ads2,1,adsorbate:ads2,1,0.2,0.0,1,0,0.8
HfSe2,Pb,82,6,4,adsorbate,adsorbate,1,1,7.226631679999999,4.389175772666931,2.8374559073330676,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
HfSe2,Pd,46,5,3,interstitial,interstitial,1,1,-0.03939245000000813,-0.05086934566497803,0.0114768956649699,interstitial:int2,1,interstitial:int2,1,0.3333333333333333,0.0,0,1,0.6666666666666667
HfSe2,Pt,78,6,5,adsorbate,interstitial,1,0,0.6086468700000012,-0.3354778289794922,0.9441246989794934,adsorbate:ads2,1,interstitial:int2,0,0.2,0.6086468700000012,1,-1,-0.2
HfSe2,Rb,37,5,4,adsorbate,adsorbate,1,1,7.287308139999992,7.06430721282959,0.22300092717040254,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
HfSe2,Re,75,6,5,interstitial,adsorbate,1,0,-1.254563260000026,0.28950929641723633,1.5440725564172624,interstitial:int2,1,adsorbate:ads2,0,0.2,3.0888780000000224,0,0,-0.2
HfSe2,Rh,45,5,4,interstitial,interstitial,1,1,-0.6484647999999993,-0.8428729772567749,0.19440817725677562,interstitial:int2,1,interstitial:int2,1,0.25,0.0,0,1,0.75
HfSe2,Ru,44,5,4,interstitial,interstitial,1,1,-0.7859655099999823,-0.13613855838775635,0.6498269516122259,interstitial:int2,1,interstitial:int2,1,0.25,0.0,0,1,0.75
HfSe2,S,16,3,5,adsorbate,adsorbate,1,1,1.5259321499999885,1.3343336582183838,0.1915984917816047,adsorbate:ads1,1,adsorbate:ads2,0,0.2,0.3967340199999967,1,0,-0.2
HfSe2,Sb,51,5,4,adsorbate,adsorbate,1,1,2.8757873000000123,2.9363789558410645,0.060591655841052194,adsorbate:ads2,1,adsorbate:ads1,0,0.25,0.3006045200000078,1,0,-0.25
HfSe2,Sc,21,4,4,adsorbate,adsorbate,1,1,2.141762110000002,2.5725345611572266,0.4307724511572246,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
HfSe2,Si,14,3,5,adsorbate,adsorbate,1,1,1.1922587500000077,0.7685480117797852,0.42371073822022254,adsorbate:ads1,1,adsorbate:ads1,1,0.2,0.0,1,0,0.8
HfSe2,Sn,50,5,5,adsorbate,adsorbate,1,1,2.632077129999999,1.6387450695037842,0.9933320604962148,adsorbate:ads1,1,adsorbate:ads1,1,0.2,0.0,1,0,0.8
HfSe2,Ta,73,6,3,interstitial,interstitial,1,1,-0.6446933000000006,-0.22014832496643066,0.4245449750335699,interstitial:int0,1,interstitial:int0,1,0.3333333333333333,0.0,0,1,0.6666666666666667
HfSe2,Tc,43,5,4,interstitial,interstitial,1,1,-1.014828929999993,-0.8420956134796143,0.17273331652037882,interstitial:int2,1,interstitial:int2,1,0.25,0.0,0,1,0.75
HfSe2,Te,52,5,4,adsorbate,adsorbate,1,1,2.8365215899999896,3.1116888523101807,0.27516726231019106,adsorbate:ads0,1,adsorbate:ads0,1,0.25,0.0,1,0,0.75
HfSe2,Ti,22,4,5,adsorbate,adsorbate,1,1,1.9814358299999808,1.7550889253616333,0.2263469046383475,adsorbate:int2,1,adsorbate:ads2,0,0.2,0.1802330599999777,1,0,-0.2
HfSe2,V,23,4,5,adsorbate,adsorbate,1,1,0.22215177000001074,0.42591845989227295,0.2037666898922622,adsorbate:ads2,1,adsorbate:ads2,1,0.2,0.0,1,0,0.8
HfSe2,W,74,6,5,adsorbate,interstitial,1,0,0.7889234099999944,-0.3464164733886719,1.1353398833886663,adsorbate:ads2,1,interstitial:int2,0,0.2,0.7889234099999944,1,-1,-0.2
HfSe2,Xe,54,5,5,adsorbate,adsorbate,1,1,6.185301029999977,6.092578172683716,0.09272285731626084,adsorbate:ads1,1,adsorbate:ads1,1,0.2,0.0,1,0,0.8
HfSe2,Zn,30,4,4,adsorbate,adsorbate,1,1,1.981704890000003,2.35077166557312,0.3690667755731172,adsorbate:ads2,1,adsorbate:int2,0,0.25,0.07461714000001507,1,0,-0.25
HfSe2,Zr,40,5,5,adsorbate,adsorbate,1,1,0.08462856999997831,0.3882296085357666,0.3036010385357883,adsorbate:ads2,1,adsorbate:ads2,1,0.2,0.0,1,0,0.8
Mo2CO2,Al,13,3,3,adsorbate,adsorbate,1,1,3.726110360000007,7.991156339645386,4.265045979645379,adsorbate:ads1,1,adsorbate:ads1,1,0.3333333333333333,0.0,1,0,0.6666666666666667
Mo2CO2,B,5,2,3,interstitial,adsorbate,1,0,-3.5250698300000067,2.4583003520965576,5.983370182096564,interstitial:int1,1,adsorbate:ads2,0,0.3333333333333333,6.643266799999992,0,0,-0.3333333333333333
Mo2CO2,Br,35,4,4,adsorbate,adsorbate,1,1,16.21521261999999,16.574640154838562,0.3594275348385736,adsorbate:ads0,1,adsorbate:ads2,0,0.25,0.1953730699999594,1,0,-0.25
Mo2CO2,Ca,20,4,4,adsorbate,adsorbate,1,1,16.528501310000024,16.534469842910767,0.005968532910742397,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
Mo2CO2,Co,27,4,3,adsorbate,adsorbate,1,1,11.94905029000006,9.819634199142456,2.129416090857603,adsorbate:ads2,1,adsorbate:ads2,1,0.3333333333333333,0.0,1,0,0.6666666666666667
Mo2CO2,Cu,29,4,4,adsorbate,adsorbate,1,1,3.6839366500000783,7.274327993392944,3.590391343392866,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
Mo2CO2,F,9,2,3,adsorbate,adsorbate,1,1,8.16063480999992,7.5290772914886475,0.6315575185112721,adsorbate:ads1,1,adsorbate:ads1,1,0.3333333333333333,0.0,1,0,0.6666666666666667
Mo2CO2,Fe,26,4,4,adsorbate,adsorbate,1,1,10.290270889999988,11.510179877281189,1.219908987281201,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
Mo2CO2,Ga,31,4,4,adsorbate,adsorbate,1,1,10.505796400000005,8.663095474243164,1.8427009257568407,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
Mo2CO2,Ge,32,4,3,adsorbate,adsorbate,1,1,11.677599510000054,13.878969430923462,2.2013699209234083,adsorbate:ads2,1,adsorbate:ads2,1,0.3333333333333333,0.0,1,0,0.6666666666666667
Mo2CO2,H,1,1,4,interstitial,adsorbate,1,0,-0.06312339999999494,1.4250632524490356,1.4881866524490306,interstitial:int1,1,adsorbate:ads0,0,0.25,0.06312339999999494,0,0,-0.25
Mo2CO2,Hf,72,6,2,adsorbate,adsorbate,1,1,5.737201130000013,9.22285270690918,3.4856515769091665,adsorbate:ads1,1,adsorbate:ads1,1,0.5,0.0,1,0,0.5
Mo2CO2,I,53,5,4,adsorbate,adsorbate,1,1,17.752896669999927,16.256576418876648,1.4963202511232794,adsorbate:ads2,1,adsorbate:ads0,0,0.25,0.0780576500000052,1,0,-0.25
Mo2CO2,Mg,12,3,4,adsorbate,adsorbate,1,1,5.36704764000001,9.279704570770264,3.912656930770254,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
Mo2CO2,Mn,25,4,4,adsorbate,adsorbate,1,1,4.046213979999948,2.97729754447937,1.0689164355205776,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
Mo2CO2,N,7,2,4,adsorbate,interstitial,1,0,0.9210602699999981,-0.4481325149536133,1.3691927849536114,adsorbate:ads2,1,interstitial:int1,0,0.25,0.9210602699999981,1,-1,-0.25
Mo2CO2,Na,11,3,3,adsorbate,adsorbate,1,1,0.4681281500000982,0.6335334777832031,0.1654053277831049,adsorbate:ads2,1,adsorbate:ads2,1,0.3333333333333333,0.0,1,0,0.6666666666666667
Mo2CO2,Ni,28,4,3,adsorbate,adsorbate,1,1,6.9908422199999904,6.360306620597839,0.6305355994021511,adsorbate:ads1,1,adsorbate:ads2,0,0.3333333333333333,0.12450181999997789,1,0,-0.3333333333333333
Mo2CO2,P,15,3,4,adsorbate,adsorbate,1,1,13.391113730000027,7.382948160171509,6.008165569828519,adsorbate:ads1,1,adsorbate:ads1,1,0.25,0.0,1,0,0.75
Mo2CO2,Rb,37,5,4,adsorbate,adsorbate,1,1,21.97378797000011,17.018115520477295,4.955672449522815,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
Mo2CO2,Sc,21,4,2,adsorbate,adsorbate,1,1,8.54070503999992,5.422859191894531,3.1178458481053895,adsorbate:ads0,1,adsorbate:ads0,1,0.5,0.0,1,0,0.5
Mo2CO2,Si,14,3,2,adsorbate,adsorbate,1,1,12.896854599999985,8.291068077087402,4.605786522912583,adsorbate:ads2,1,adsorbate:ads2,1,0.5,0.0,1,0,0.5
Mo2CO2,Sr,38,5,2,adsorbate,adsorbate,1,1,20.454159640000057,15.910245895385742,4.543913744614315,adsorbate:ads0,1,adsorbate:ads0,1,0.5,0.0,1,0,0.5
Mo2CO2,Tc,43,5,3,adsorbate,adsorbate,1,1,9.535257460000027,10.1509428024292,0.6156853424291722,adsorbate:ads2,1,adsorbate:ads2,1,0.3333333333333333,0.0,1,0,0.6666666666666667
Mo2CO2,Te,52,5,3,adsorbate,adsorbate,1,1,16.692919080000024,16.274598360061646,0.4183207199383787,adsorbate:ads1,1,adsorbate:ads1,1,0.3333333333333333,0.0,1,0,0.6666666666666667
Mo2CO2,V,23,4,3,adsorbate,adsorbate,1,1,7.209941960000036,6.664013624191284,0.5459283358087514,adsorbate:ads1,1,adsorbate:ads1,1,0.3333333333333333,0.0,1,0,0.6666666666666667
Mo2CO2,Zn,30,4,4,adsorbate,adsorbate,1,1,11.588511779999976,7.200817584991455,4.387694195008521,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
Mo2CO2,Zr,40,5,3,adsorbate,adsorbate,1,1,11.674315709999973,12.23072862625122,0.5564129162512472,adsorbate:ads1,1,adsorbate:ads1,1,0.3333333333333333,0.0,1,0,0.6666666666666667
MoS2,Ag,47,5,6,adsorbate,adsorbate,1,1,8.43309462000002,8.262044191360474,0.17105042863954623,adsorbate:ads2,1,adsorbate:ads1,0,0.16666666666666666,0.040788770000006025,1,0,-0.16666666666666666
MoS2,Al,13,3,6,adsorbate,adsorbate,1,1,3.823897480000029,3.6308364868164062,0.1930609931836229,adsorbate:ads1,1,adsorbate:ads2,0,0.16666666666666666,0.12260833000004823,1,0,-0.16666666666666666
MoS2,As,33,4,5,adsorbate,adsorbate,1,1,5.456655339999997,5.632173776626587,0.17551843662659028,adsorbate:ads0,1,adsorbate:ads0,1,0.2,0.0,1,0,0.8
MoS2,Au,79,6,4,adsorbate,adsorbate,1,1,6.522864729999978,7.800187110900879,1.2773223809009009,adsorbate:ads0,1,adsorbate:ads0,1,0.25,0.0,1,0,0.75
MoS2,B,5,2,6,interstitial,interstitial,1,1,-0.8495103900000345,-0.9030814170837402,0.05357102708370576,interstitial:ads2,1,interstitial:int0,0,0.16666666666666666,0.13100417000003972,0,1,-0.16666666666666666
MoS2,Ba,56,6,4,adsorbate,adsorbate,1,1,18.788996870000005,16.475104093551636,2.3138927764483697,adsorbate:ads1,1,adsorbate:ads1,1,0.25,0.0,1,0,0.75
MoS2,Be,4,2,7,adsorbate,adsorbate,1,1,1.1935525399999847,0.8864283561706543,0.3071241838293304,adsorbate:ads2,1,adsorbate:ads2,1,0.14285714285714285,0.0,1,0,0.8571428571428572
MoS2,Br,35,4,4,adsorbate,adsorbate,1,1,11.038546099999962,11.339525938034058,0.30097983803409534,adsorbate:ads0,1,adsorbate:ads0,1,0.25,0.0,1,0,0.75
MoS2,C,6,2,5,interstitial,interstitial,1,1,-0.7997629600000113,-0.9472665786743164,0.14750361867430506,interstitial:int4,1,interstitial:int4,1,0.2,0.0,0,1,0.8
MoS2,Ca,20,4,6,adsorbate,adsorbate,1,1,9.280816909999999,9.784392595291138,0.503575685291139,adsorbate:ads2,1,adsorbate:ads2,1,0.16666666666666666,0.0,1,0,0.8333333333333334
MoS2,Cd,48,5,5,adsorbate,adsorbate,1,1,10.676527739999983,10.231667399406433,0.44486034059355006,adsorbate:ads2,1,adsorbate:ads2,1,0.2,0.0,1,0,0.8
MoS2,Cl,17,3,5,adsorbate,adsorbate,1,1,8.015945709999986,8.639116406440735,0.6231706964407486,adsorbate:ads0,1,adsorbate:ads0,1,0.2,0.0,1,0,0.8
MoS2,Co,27,4,4,adsorbate,adsorbate,1,1,1.5845477100000371,1.9924068450927734,0.4078591350927363,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
MoS2,Cr,24,4,6,adsorbate,adsorbate,1,1,1.9926998900000399,2.1544435024261475,0.16174361242610757,adsorbate:ads2,1,adsorbate:ads2,1,0.16666666666666666,0.0,1,0,0.8333333333333334
MoS2,Cs,55,6,4,adsorbate,adsorbate,1,1,20.24431336999999,18.22008490562439,2.0242284643756,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
MoS2,Cu,29,4,4,adsorbate,adsorbate,1,1,4.28241362,4.111167669296265,0.17124595070373516,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
MoS2,F,9,2,5,adsorbate,adsorbate,1,1,2.3024068299999954,2.269698977470398,0.0327078525295974,adsorbate:ads0,1,adsorbate:ads0,1,0.2,0.0,1,0,0.8
MoS2,Fe,26,4,6,adsorbate,adsorbate,1,1,1.6818090000000439,1.0947585105895996,0.5870504894104442,adsorbate:ads2,1,adsorbate:ads2,1,0.16666666666666666,0.0,1,0,0.8333333333333334
MoS2,Ga,31,4,5,adsorbate,adsorbate,1,1,5.690588289999995,5.40262246131897,0.28796582868102494,adsorbate:ads1,1,adsorbate:ads1,1,0.2,0.0,1,0,0.8
MoS2,Ge,32,4,4,adsorbate,adsorbate,1,1,4.421153329999982,4.388654708862305,0.03249862113767765,adsorbate:ads0,1,adsorbate:ads2,0,0.25,0.10357129999999914,1,0,-0.25
MoS2,H,1,1,8,adsorbate,interstitial,1,0,0.023380009999983242,-0.0005624294281005859,0.023942439428083828,adsorbate:ads0,1,interstitial:int0,0,0.125,0.023380009999983242,1,-1,-0.125
MoS2,I,53,5,4,adsorbate,adsorbate,1,1,14.209552740000051,11.705675482749939,2.503877257250112,adsorbate:ads0,1,adsorbate:ads0,1,0.25,0.0,1,0,0.75
MoS2,Ir,77,6,4,adsorbate,adsorbate,1,1,3.9731791099999887,4.129311561584473,0.15613245158448397,adsorbate:ads1,1,adsorbate:ads1,1,0.25,0.0,1,0,0.75
MoS2,Li,3,2,5,adsorbate,adsorbate,1,1,4.075302190000002,4.039113998413086,0.03618819158691622,adsorbate:ads2,1,adsorbate:ads2,1,0.2,0.0,1,0,0.8
MoS2,Lu,71,6,5,adsorbate,adsorbate,1,1,6.724333849999995,6.4193830490112305,0.3049508009887649,adsorbate:ads2,1,adsorbate:ads1,0,0.2,0.05476221999998554,1,0,-0.2
MoS2,Mg,12,3,6,adsorbate,adsorbate,1,1,6.276386930000001,5.978244304656982,0.2981426253430186,adsorbate:ads2,1,adsorbate:ads2,1,0.16666666666666666,0.0,1,0,0.8333333333333334
MoS2,Mn,25,4,6,adsorbate,adsorbate,1,1,1.61651956999998,2.008260488510132,0.3917409185101519,adsorbate:ads2,1,adsorbate:ads2,1,0.16666666666666666,0.0,1,0,0.8333333333333334
MoS2,N,7,2,6,adsorbate,adsorbate,1,1,0.5464237500000309,0.18182682991027832,0.36459692008975253,adsorbate:ads0,1,adsorbate:ads0,1,0.16666666666666666,0.0,1,0,0.8333333333333334
MoS2,Nb,41,5,5,adsorbate,adsorbate,1,1,2.306649219999997,1.7499394416809082,0.5567097783190889,adsorbate:ads2,1,adsorbate:ads2,1,0.2,0.0,1,0,0.8
MoS2,Ni,28,4,4,adsorbate,adsorbate,1,1,9.131682350000005,10.21582555770874,1.0841432077087347,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
MoS2,O,8,2,7,adsorbate,adsorbate,1,1,1.9732600899999968,1.3155148029327393,0.6577452870672575,adsorbate:ads0,1,adsorbate:ads0,1,0.14285714285714285,0.0,1,0,0.8571428571428572
MoS2,Os,76,6,5,adsorbate,adsorbate,1,1,2.1847692999999735,1.6261401176452637,0.5586291823547098,adsorbate:ads1,1,adsorbate:ads2,0,0.2,0.13244658999997228,1,0,-0.2
MoS2,P,15,3,6,adsorbate,adsorbate,1,1,3.1609668599999745,3.1344892978668213,0.02647756213315322,adsorbate:ads0,1,adsorbate:ads0,1,0.16666666666666666,0.0,1,0,0.8333333333333334
MoS2,Pd,46,5,4,adsorbate,adsorbate,1,1,6.358515200000002,6.128727197647095,0.2297880023529073,adsorbate:ads1,1,adsorbate:ads1,1,0.25,0.0,1,0,0.75
MoS2,Rb,37,5,5,adsorbate,adsorbate,1,1,16.28972723999999,15.824827432632446,0.4648998073675443,adsorbate:ads2,1,adsorbate:ads1,0,0.2,0.01566121999996989,1,0,-0.2
MoS2,Re,75,6,5,adsorbate,adsorbate,1,1,1.056419959999971,1.7245607376098633,0.6681407776098922,adsorbate:ads2,1,adsorbate:ads2,1,0.2,0.0,1,0,0.8
MoS2,Ru,44,5,6,adsorbate,adsorbate,1,1,3.161178329999986,2.691925048828125,0.46925328117186105,adsorbate:ads2,1,adsorbate:ads1,0,0.16666666666666666,0.06729178000000502,1,0,-0.16666666666666666
MoS2,Sc,21,4,5,adsorbate,adsorbate,1,1,4.39771632999998,4.603245258331299,0.20552892833131864,adsorbate:ads2,1,adsorbate:ads2,1,0.2,0.0,1,0,0.8
MoS2,Se,34,4,6,adsorbate,adsorbate,1,1,8.643029920000005,8.10145628452301,0.5415736354769951,adsorbate:ads0,1,adsorbate:ads0,1,0.16666666666666666,0.0,1,0,0.8333333333333334
MoS2,Si,14,3,5,adsorbate,adsorbate,1,1,1.8225337100000165,1.9959545135498047,0.17342080354978817,adsorbate:ads0,1,adsorbate:ads0,1,0.2,0.0,1,0,0.8
MoS2,Sn,50,5,4,adsorbate,adsorbate,1,1,16.795711440000048,15.253474473953247,1.5422369660468007,adsorbate:ads0,1,adsorbate:ads0,1,0.25,0.0,1,0,0.75
MoS2,Sr,38,5,5,adsorbate,adsorbate,1,1,12.819409099999971,13.150686502456665,0.3312774024566938,adsorbate:ads2,1,adsorbate:ads2,1,0.2,0.0,1,0,0.8
MoS2,Tc,43,5,4,adsorbate,adsorbate,1,1,1.717970820000005,2.353200912475586,0.6352300924755809,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
MoS2,Ti,22,4,6,adsorbate,adsorbate,1,1,2.189986850000026,1.4703927040100098,0.7195941459900164,adsorbate:ads2,1,adsorbate:ads2,1,0.16666666666666666,0.0,1,0,0.8333333333333334
MoS2,V,23,4,7,adsorbate,adsorbate,1,1,1.256765659999985,1.5047955513000488,0.2480298913000638,adsorbate:ads2,1,adsorbate:ads2,1,0.14285714285714285,0.0,1,0,0.8571428571428572
MoS2,Y,39,5,4,adsorbate,adsorbate,1,1,7.7148990100000105,7.154014587402344,0.5608844225976668,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
MoS2,Zn,30,4,5,adsorbate,adsorbate,1,1,6.285276710000003,6.9231196641922,0.6378429541921964,adsorbate:ads1,1,adsorbate:ads0,0,0.2,0.009191419999979189,1,0,-0.2
MoS2,Zr,40,5,4,adsorbate,adsorbate,1,1,13.289325730000032,12.066007137298584,1.2233185927014478,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
MoSSe,Al,13,3,9,adsorbate,adsorbate,1,1,2.4631536100000075,2.1070716381073,0.35608197189270774,adsorbate:ads1,1,adsorbate:ads1,1,0.1111111111111111,0.0,1,0,0.8888888888888888
MoSSe,As,33,4,7,adsorbate,adsorbate,1,1,4.128880559999972,3.685669422149658,0.4432111378503141,adsorbate:ads0,1,adsorbate:ads0,1,0.14285714285714285,0.0,1,0,0.8571428571428572
MoSSe,B,5,2,10,interstitial,interstitial,1,1,-0.3960266099999785,-1.0039114952087402,0.6078848852087617,interstitial:int3,1,interstitial:int3,1,0.1,0.0,0,1,0.9
MoSSe,Ba,56,6,7,adsorbate,adsorbate,1,1,10.430710260000012,11.129331827163696,0.6986215671636842,adsorbate:ads2,1,adsorbate:ads1,0,0.14285714285714285,0.009687649999989403,1,0,-0.14285714285714285
MoSSe,Be,4,2,10,interstitial,adsorbate,1,0,-0.12253520000001572,0.4996492862701416,0.6221844862701573,interstitial:int3,1,adsorbate:ads2,0,0.1,0.12253520000001572,0,0,-0.1
MoSSe,Br,35,4,7,adsorbate,adsorbate,1,1,8.462342540000009,9.456318855285645,0.9939763152856358,adsorbate:ads3,1,adsorbate:ads3,1,0.14285714285714285,0.0,1,0,0.8571428571428572
MoSSe,C,6,2,9,interstitial,interstitial,1,1,-1.3441925500000016,-0.9131698608398438,0.43102268916015785,interstitial:int3,1,interstitial:int3,1,0.1111111111111111,0.0,0,1,0.8888888888888888
MoSSe,Ca,20,4,8,adsorbate,adsorbate,1,1,8.13891602000001,7.909229874610901,0.2296861453891097,adsorbate:ads2,1,adsorbate:ads1,0,0.125,0.1608659899999907,1,0,-0.125
MoSSe,Cl,17,3,9,adsorbate,adsorbate,1,1,6.014965990000007,5.459095001220703,0.5558709887793043,adsorbate:ads3,1,adsorbate:ads3,1,0.1111111111111111,0.0,1,0,0.8888888888888888
MoSSe,Co,27,4,9,adsorbate,adsorbate,1,1,1.6092197300000057,1.153364658355713,0.45585507164429284,adsorbate:ads1,1,adsorbate:int3,0,0.1111111111111111,0.1293248200000212,1,0,-0.1111111111111111
MoSSe,Cr,24,4,9,adsorbate,adsorbate,1,1,2.0661529000000196,1.5895087718963623,0.4766441281036573,adsorbate:ads2,1,adsorbate:int3,0,0.1111111111111111,0.9695418100000097,1,0,-0.1111111111111111
MoSSe,Cu,29,4,9,adsorbate,adsorbate,1,1,1.2820318899999856,4.755936145782471,3.473904255782485,adsorbate:ads2,1,adsorbate:ads4,0,0.1111111111111111,0.09817381999999952,1,0,-0.1111111111111111
MoSSe,F,9,2,10,adsorbate,adsorbate,1,1,1.7242046000000073,1.8833959102630615,0.15919131026305422,adsorbate:ads3,1,adsorbate:ads0,0,0.1,0.037899140000035914,1,0,-0.1
MoSSe,Fe,26,4,9,interstitial,adsorbate,1,0,-0.026690830000006827,0.2552046775817871,0.28189550758179394,interstitial:int3,1,adsorbate:ads4,0,0.1111111111111111,0.026690830000006827,0,0,-0.1111111111111111
MoSSe,Ga,31,4,6,adsorbate,adsorbate,1,1,3.9249205899999993,4.957093119621277,1.0321725296212776,adsorbate:ads1,1,adsorbate:ads4,0,0.16666666666666666,0.25491672000003973,1,0,-0.16666666666666666
MoSSe,Ge,32,4,8,adsorbate,adsorbate,1,1,3.0670736600000055,3.713594675064087,0.6465210150640814,adsorbate:ads0,1,adsorbate:ads1,0,0.125,0.04769787999998698,1,0,-0.125
MoSSe,H,1,1,10,interstitial,interstitial,1,1,-0.08567326999997227,-0.22200453281402588,0.1363312628140536,interstitial:int0,1,interstitial:int0,1,0.1,0.0,0,1,0.9
MoSSe,Hf,72,6,7,adsorbate,adsorbate,1,1,1.414538270000036,0.5709414482116699,0.843596821788366,adsorbate:ads4,1,adsorbate:ads2,0,0.14285714285714285,0.041770770000027824,1,0,-0.14285714285714285
MoSSe,I,53,5,7,adsorbate,adsorbate,1,1,10.90101493000003,8.335939764976501,2.5650751650235293,adsorbate:ads3,1,adsorbate:ads0,0,0.14285714285714285,0.03604211999999063,1,0,-0.14285714285714285
MoSSe,Ir,77,6,5,adsorbate,adsorbate,1,1,2.6597538400000085,2.9071202278137207,0.24736638781371223,adsorbate:ads4,1,adsorbate:ads4,1,0.2,0.0,1,0,0.8
MoSSe,K,19,4,8,adsorbate,adsorbate,1,1,12.337684060000017,10.97897744178772,1.358706618212297,adsorbate:ads2,1,adsorbate:ads2,1,0.125,0.0,1,0,0.875
MoSSe,Li,3,2,9,adsorbate,adsorbate,1,1,3.6301962000000003,3.7847611904144287,0.1545649904144284,adsorbate:int3,1,adsorbate:ads2,0,0.1111111111111111,0.033985570000027096,1,0,-0.1111111111111111
MoSSe,Mg,12,3,7,adsorbate,adsorbate,1,1,5.349124329999995,5.009429097175598,0.33969523282439695,adsorbate:ads2,1,adsorbate:ads1,0,0.14285714285714285,0.05845881999999869,1,0,-0.14285714285714285
MoSSe,Mn,25,4,9,adsorbate,adsorbate,1,1,0.9528978799999663,1.1810548305511475,0.22815695055118113,adsorbate:int3,1,adsorbate:int3,1,0.1111111111111111,0.0,1,0,0.8888888888888888
MoSSe,N,7,2,10,interstitial,interstitial,1,1,-0.07132111999999369,-0.16109609603881836,0.08977497603882467,interstitial:int3,1,interstitial:int2,0,0.1,0.0003118299999864682,0,1,-0.1
MoSSe,Ni,28,4,8,adsorbate,adsorbate,1,1,1.5155541599999651,0.9825091361999512,0.533045023800014,adsorbate:ads2,1,adsorbate:ads4,0,0.125,0.3809226600000102,1,0,-0.125
MoSSe,O,8,2,10,adsorbate,adsorbate,1,1,1.366851850000046,1.1180685758590698,0.24878327414097612,adsorbate:ads0,1,adsorbate:ads0,1,0.1,0.0,1,0,0.9
MoSSe,P,15,3,9,adsorbate,adsorbate,1,1,2.0940075700000325,1.8763606548309326,0.21764691516909984,adsorbate:ads0,1,adsorbate:ads0,1,0.1111111111111111,0.0,1,0,0.8888888888888888
MoSSe,Rb,37,5,7,adsorbate,adsorbate,1,1,12.949587870000016,13.033490896224976,0.08390302622495938,adsorbate:ads2,1,adsorbate:ads1,0,0.14285714285714285,0.02519059000002244,1,0,-0.14285714285714285
MoSSe,Re,75,6,7,adsorbate,adsorbate,1,1,0.26349575999995434,1.1921977996826172,0.9287020396826628,adsorbate:int3,1,adsorbate:int3,1,0.14285714285714285,0.0,1,0,0.8571428571428572
