sample_index,host,host_fold,natoms,target_eV,residual_schnet_add_eV,residual_schnet_mean_eV,residual_dart_repaired_eV
3376,As2,0,19,1.1946566275000077,12.663936677451979,2.9987911213199796,-0.11672411076620226
3377,Nb2CO2,3,81,2.610732967500009,-1.592786008958139,-1.2822914270998218,-0.42278434320699976
3378,Bi2I6,4,33,7.272781240000008,3.953721814300936,2.219369344856661,0.37598241661620335
3379,As2,0,19,1.8718907400000084,13.992776834564607,3.221523407694897,0.24255574106892075
3380,BiITe,3,28,-2.706473277499996,18.496801541736446,4.753631518771969,2.7034795348750777
3381,BiITe,3,28,0.7269922499999941,15.330948550984704,1.3134462430928608,-0.7921185895945172
3382,As2,0,19,4.476047889999997,13.440371775018722,4.008631649998376,-0.24609603147948889
3383,Nb2CO2,3,81,16.701402884999965,-11.273085338155482,-15.004781546473557,-8.705745599945441
3384,Nb4C3,2,113,7.803702129999984,20.663199013391942,-6.897956385294783,-2.080481463750391
3385,As2,0,19,1.4923454150000015,13.431099332924804,2.217403329964598,-0.1578048491913875
3386,C2H2,4,65,0.7475919962500401,58.87786576742184,4.305508311532451,0.23953022156408743
3387,Mo2CO2,1,81,1.3187430462499523,10.388697965814663,0.9422525007267728,0.28067467994887996
3388,Mo2CO2,1,81,3.6334468199999392,11.63938573259202,-1.3297760162940881,0.6522651837079465
3389,C2H2,4,65,6.815784570000041,52.546006087043416,-1.094740148804057,-2.637715614260702
3390,Nb2CO2,3,81,1.3276853199999643,-1.8601795470914357,-0.037810527900965285,-0.540959759175888
3392,C2H2,4,65,1.9444391650000303,55.18099380313962,3.102641590233734,-1.0260144792039285
3393,Mo2CO2,1,81,-0.6974848850000264,11.755280091705755,2.9653816961674253,0.5861685219832621
3394,As2,0,19,3.499646157499997,12.781334270559897,2.1607508952648957,-1.6443526848920664
3395,As2,0,19,2.230311060000004,14.270753240537106,3.898991521151322,0.35134150182352286
3396,Nb2CO2,3,81,0.2344935137500359,-0.6030984122027947,1.0420213740597175,-0.4948370653857781
3397,Nb4C3,2,113,-0.9787527250001546,25.7074260241538,1.8773855692892987,-0.8988261692971273
3398,As2,0,19,7.256600255,12.478958572718097,1.1803133942411286,-0.22526442431152383
3399,Nb2CO2,3,81,2.287331909999983,-1.8256507029789055,-0.977556160157657,-0.8675277343051995
3400,As2,0,19,0.4478020249999979,12.984291754246014,3.4996452749572775,0.00018632618611863494
3401,C2H2,4,65,-0.3177933975000053,61.572030254596356,4.2393721226790415,1.0346806331414848
3402,As2,0,19,-0.2338001633333369,12.708885103925784,3.9497613017407263,0.15506004339925486
3403,Nb2CO2,3,81,2.842849245000031,-2.478030473319835,-1.505620231557038,-4.690122038451976
3404,As2,0,19,1.2593069050000043,15.259675346485183,4.761150044869788,0.978838923247066
3405,Nb4C3,2,113,1.0023449374999949,25.3773534979655,-0.09077144799295545,1.076393950604762
3406,Bi2I6,4,33,1.5057367000000106,6.690761058229564,4.5775310682240695,0.8372814741714372
3407,C2H2,4,65,4.2489593850000364,55.70388777788245,1.705386198915674,-1.8334531015578572
3408,Nb4C3,2,113,9.590624894999907,18.746994886494235,-8.589370018545235,-7.257838334941313
3409,Nb4C3,2,113,0.0909138999998466,25.241815439599762,0.8146905419608061,0.6024101095775867
3410,C2H2,4,65,1.0265342266666602,55.48727052695476,3.8831910420151834,-1.6860062948174983
3411,Ti2CO2,1,81,-3.0426706133332804,3.196637437546944,4.946904545828398,0.6686194398052447
3412,Mo2CO2,1,81,1.0083748150000165,10.863985414492172,1.2503620338311603,0.430912887242517
3413,As2,0,19,0.3036874600000082,13.577882402365715,4.185064746166577,0.21522700113585608
3414,Nb4C3,2,113,-0.4162875725001796,26.02962477139341,1.3342766278158331,-0.6505045182336664
3415,Mo2CO2,1,81,-1.0943717825000174,13.691562321542172,3.3766458697701185,1.3501364655876842
3416,Nb2CO2,3,81,0.1507230424999681,-1.4133555714408048,1.1639084593336297,-0.5645068311809984
3417,As2,0,19,0.8022818850000091,14.085717331715486,5.702326269296866,0.6136789434632275
3418,C2H2,4,65,2.9849130550000025,54.7324827274707,2.303494827054644,-1.5729541221234156
3419,Mo2CO2,1,81,0.5980313649999499,12.456278797862193,1.678725318985442,0.4277092982106011
3420,Nb2CO2,3,81,10.695708539999998,0.6741323998396833,-8.75949242404846,-2.670174545961098
3421,Nb2CO2,3,81,5.6227084449999705,-3.87954450170926,-4.346255466547924,-0.684170529452282
3422,As2,0,19,1.8509253775000063,13.133093266197097,3.3160702273329603,-0.026564967127590045
3423,C2H2,4,65,6.206285650000044,55.63063540611161,-0.755743120576013,-1.0974656884521927
3425,Bi2I6,4,33,1.278703170000013,8.243749820214017,5.77194981080443,0.8182714015459058
3426,Mo2CO2,1,81,-0.7481461400000686,16.62048666022305,3.070462309738838,4.587463143885973
3427,As2,0,19,6.182372250000006,14.23280827419026,3.5472721280263215,-0.09183724506633073
3428,Nb2CO2,3,81,0.4916420849999783,-0.9657336148461697,0.7798662510672214,-0.49858761557350534
3429,BiITe,3,28,8.23865774,10.01368547753184,-6.167413579665732,-1.5381094090572107
3430,C2H2,4,65,5.199624274999994,59.45066526052247,0.595419511366786,-4.1601395356964055
3432,C2H2,4,65,3.900472162500032,54.473477524186166,1.8084259844471928,-1.1761654201497715
3433,Mo2CO2,1,81,-0.905457277499968,13.658360580010548,3.202766437732512,2.085971732341582
3434,Mo2CO2,1,81,6.750955560000013,9.49307284932209,-4.468252875597547,0.15227463027708676
3435,C2H2,4,65,8.24705561000001,58.38756728174396,-1.9405115842609755,-2.26467331248414
3436,As2,0,19,4.856809560000006,13.085544324379065,4.015943265419102,-0.28512710684448805
3437,C2H2,4,65,6.07618998750004,51.26681773599036,-0.48327747249556463,-3.033052516618896
3438,As2,0,19,3.3298119299999964,16.146967054069826,3.1507548100360143,-1.0130386743338993
3440,Bi2I6,4,33,4.228103900000007,8.321467455183914,5.909413909867852,-0.2736015558685372
3441,Nb2CO2,3,81,-0.3846105549999774,-0.4914613749316632,1.7397405916719337,-1.787796674741437
3442,Nb4C3,2,113,4.002594589999879,23.86684612451835,-3.0907216864939184,2.276899377692178
3443,As2,0,19,-0.0795985250000026,14.276490627559411,4.962396878830976,0.5143540887359646
3444,Nb2CO2,3,81,0.358521472500001,-0.5768082252008067,0.9862017918763215,-1.4335728596510833
3445,Nb2CO2,3,81,4.365336267499926,-3.4303126418081944,-3.0574637734381387,-0.7460684859244053
3446,C2H2,4,65,4.194419290000018,52.32038682165363,1.3358637239795765,-2.887422706061419
3447,As2,0,19,1.1832695275000038,13.626708003933102,3.7713446349450646,0.1814918250390587
3448,Nb2CO2,3,81,3.683956300000034,-2.99664846537479,-2.3916468965805393,-0.887332275290968
3449,C2H2,4,65,15.726145755000015,32.28773410047383,-10.402690977600315,-11.794485818095108
3450,Nb2CO2,3,81,5.50160357249994,-4.304146497380922,-4.186608204178204,-1.1887001682641003
3451,Nb4C3,2,113,0.3818764099999363,25.352750360019595,0.5334055215593085,0.05273502970495875
3452,As2,0,19,-0.6688331624999917,13.94222838293863,5.343860930317171,0.5429538747802651
3453,Mo2CO2,1,81,0.9783987799999476,12.420346756804252,1.3214411139768996,1.19434720280594
3454,Nb4C3,2,113,-0.0721269600001598,25.60930754268245,0.9714538805094982,0.7193281007217989
3455,C2H2,4,65,4.751889570000044,57.341300623176224,1.3636801804678926,-1.7274797990344677
3456,C2H2,4,65,13.70703034000002,27.959851221279276,-9.354509953622049,-11.542664770249553
3457,C2H2,4,65,1.5383295075000392,53.60994396051754,3.5543737952012746,-1.6716989533008204
3458,Mo2CO2,1,81,-2.66468677250006,13.440846376890523,4.956710192833922,1.3566215170170686
3459,Nb4C3,2,113,17.64074633750002,11.588181274804668,-16.638942462530537,-9.485989791479511
3460,Mo2CO2,1,81,-1.1574951825000124,15.555386862899589,3.504397314534314,3.490502041325696
3461,Nb2CO2,3,81,-0.5591389375000597,-1.0245835346907972,1.968023423062702,-0.1565161509246229
3462,As2,0,19,2.0262534300000024,16.961758565951335,5.062609942802732,1.3766765912860084
3463,Nb2CO2,3,81,0.1677311949999582,-0.7249632967582793,1.1390437788693655,0.04378729134088247
3464,As2,0,19,0.0566446199999992,13.468047597508953,3.624330658218588,-0.18940268109110434
3465,Mo2CO2,1,81,0.089665420000002,11.312650355553384,2.1713333058911113,0.03887024805521447
3466,C2H2,4,65,0.0477318400000248,54.7950295176253,5.19039686184578,1.2610748177911129
3467,Mo2CO2,1,81,-1.597516203333294,14.839073642501589,3.964070145695761,1.8173716310752983
3468,Nb2CO2,3,81,-1.7309690100000228,0.6169490597691065,3.018794316256635,-0.49201919813494643
3470,Nb4C3,2,113,-0.1708456350000897,26.45862131045582,1.0880922151239911,1.8713021747899254
3471,As2,0,19,-0.7291101850000019,12.891234024060466,3.7299138542937236,-0.19874880344400847
3472,As2,0,19,1.7466113174999989,13.336923876896973,2.815612434839682,-0.1408358419979847
3473,Nb2CO2,3,81,9.930730203750011,-5.195412019851085,-8.354225059312856,-1.6589966018619897
3474,Nb4C3,2,113,-0.1627472550000313,25.25393886470055,1.0645116478528145,-0.12129748758419723
3475,As2,0,19,4.392987484999997,16.122199142705895,3.2148428010260037,-1.7991758935337292
3476,C2H2,4,65,2.5030878816666617,55.12114409261719,3.297171032962957,-0.5156695479772899
3477,C2H2,4,65,2.4251060275000227,59.37510937573891,3.1152506085473406,-0.5715100157024355
3478,Mo2CO2,1,81,1.3193061575000242,11.135271606375301,0.9522789096132165,0.25887534770322285
3479,Mo2CO2,1,81,-2.5449181050000704,12.72731467584154,4.807784363621286,0.5752752274213351
3480,C2H2,4,65,0.6351701650000421,53.02812240193518,4.332658069036722,-1.3524393472052423
3481,BiITe,3,28,2.211202727500005,14.763417336599623,-0.1141951349808803,2.0164186688826446
3482,Nb2CO2,3,81,5.3411728749999545,-4.122118970784459,-4.065465351971898,-1.0351292501220248
3483,C2H2,4,65,17.378124330000027,39.56307600582049,-11.990894410566433,-11.704602811292752
3486,Nb4C3,2,113,-0.31887904500016,26.14006638223974,1.2323480814203465,1.9686226019764783
3487,Mo2CO2,1,81,1.4065016099999603,11.770231089076374,0.8738621881415192,0.8064440896918121
3488,As2,0,19,5.1162236700000046,14.613599124596352,4.589226229037675,-0.40263050492025165
3489,Nb4C3,2,113,-0.2452420525001051,25.618985745533962,1.1573871108141107,-0.09426020262176177
3490,Mo2CO2,1,81,12.711793427499956,11.920050775177454,-10.297171835931962,-0.4444947290746626
3491,As2,0,19,2.7256574600000043,12.606844587220861,3.3490728567978882,-0.20563316037842228
3492,Nb2CO2,3,81,2.054066172499992,-1.626734565952954,-0.7505348039264852,-1.110703817267753
3493,BiITe,3,28,5.819103499999996,7.5824490976816845,-3.7708551295115114,-1.6853117354227667
3494,As2,0,19,3.089993067500002,10.986690612716469,2.165228219909463,-1.720107781804608
3495,Nb2CO2,3,81,8.324038195000018,-3.2478512996295343,-6.630525477117225,-3.258572585767433
3496,Nb2CO2,3,81,4.718981817500005,-2.5735565375648037,-3.2161490471524097,-3.5762858739854986
3497,Bi2I6,4,33,5.015057070000005,6.293708977159826,3.2548376491238358,1.0087646018037875
3498,Nb2CO2,3,81,2.1760661650000177,-1.299034878442502,-0.8593376128175023,-0.7985171524979833
3499,Nb2CO2,3,81,-2.6796757399999787,1.322672289606302,3.951542975501586,-0.8854919254815887
3500,As2,0,19,2.5195516649999963,13.049462566363935,9.072911589928593,2.0789460436385125
3501,Nb2CO2,3,81,0.9007618999999388,-0.6468240992746377,0.4000664376694337,-1.520190932007792
3502,Mo2CO2,1,81,6.167993474999981,9.580118885636413,-3.8820876369872854,0.5313359012207224
3503,Nb4C3,2,113,1.672121299999942,24.876055783333392,-0.7581035829563832,1.4317978881816171
3504,Mo2CO2,1,81,-1.9736001200000703,12.413698882512277,4.23416730826301,0.6447391218463838
3505,Nb4C3,2,113,6.3018953599998335,20.245930771185062,-5.3580667374997315,-4.688768764184811
3506,C2H2,4,65,1.640125440000021,54.885078582725406,2.9976069068525995,-1.1178862715150153
3507,As2,0,19,0.0577431250000009,13.423093107503254,3.9935022465006504,-0.1660953887685149
3508,Nb4C3,2,113,4.9088108349998025,22.577138363405147,-3.988287549134019,1.593167085532424
3509,As2,0,19,0.5790220600000009,12.81643202884684,2.555478960113626,-0.06494018451680594
3510,Bi2I6,4,33,4.1171428900000056,7.911042954421381,4.041730509098709,-0.8704290132757624
3511,Bi2I6,4,33,1.4243313600000098,8.007071482203767,4.94532949433959,2.0247622997188217
3512,Nb2CO2,3,81,2.5802092900000115,-2.098104909074515,-1.2818225175263585,-1.266653016221732
3513,C2H2,4,65,3.476993660000001,57.680871864291994,1.9538443685898836,-0.6456585922509777
3514,Nb4C3,2,113,-2.971197200000039,28.489234360237667,3.8731998524862044,3.2577063959635804
3515,C2H2,4,65,0.6490541900000393,57.303939838727175,3.7893244619368094,0.34562732728308243
3517,C2H2,4,65,6.849370732500043,59.43640286267411,-0.346081271364179,-1.7622905717232689
3518,Mo2CO2,1,81,4.4923323624999885,9.415819581978365,-2.215048773454782,1.0376425749389764
3519,Nb4C3,2,113,0.8900894349998492,25.887022890032704,0.024122950813545985,2.977481044711048
3520,As2,0,19,2.1972555724999974,13.091210881052248,2.699020901499026,-0.2743571607492039
3521,C2H2,4,65,5.157649050000032,56.67880375202227,0.79972131069231,-1.8628382780578931
3522,Mo2CO2,1,81,3.415194949999943,9.290178814038143,-1.1392795657073407,0.4148588563049884
3523,Nb4C3,2,113,-0.5381346500000781,26.530357753841223,1.4467600540400967,2.9768919106405405
3524,Nb4C3,2,113,3.4262421224999566,24.389996280820355,-2.4718058600513277,1.3859832192969184
3525,Mo2CO2,1,81,-0.1521670875000613,12.415067122086649,2.439219162568217,0.6484258231567996
3526,C2H2,4,65,3.355450832500025,56.86332777772947,2.316456234798864,-2.261409246577784
3527,Nb4C3,2,113,8.126674169999937,18.9801220946485,-7.215307786765277,-2.5279138830329773
3528,C2H2,4,65,8.759771905000013,54.413379111235336,-3.1967228270123424,-1.8767276621411266
3529,Nb4C3,2,113,3.65125304499988,23.026884416344522,-2.726969461040936,-0.8451336824866558
3530,As2,0,19,-0.0098065175000039,14.289469921328942,3.0205662685019976,-0.29125121857889424
3531,Nb2CO2,3,81,9.272604002499984,-4.980433080538517,-7.682296091262903,-3.096475456103092
3532,Nb4C3,2,113,0.2185325649998164,24.978902178245626,0.6804455491282964,-0.13352835452770948
3533,C2H2,4,65,13.069253875000026,41.81412701489255,-7.7417559953359225,-11.848137729548162
3534,C2H2,4,65,6.338757110000044,52.12497592731278,-0.5622944755955439,-2.1168712699019805
3535,Nb4C3,2,113,0.636842814999822,25.452802570742364,0.269876631182429,1.9443143130163318
3536,C2H2,4,65,5.238396269999994,55.44849210687175,1.1329672506222597,-2.5332669644783468
3537,Bi2I6,4,33,0.1429576000000036,5.739210375107826,5.4799022753611215,-1.0978031874125198
3538,As2,0,19,3.652711955000004,13.46301960221028,2.53172738622721,-0.32208181151652404
3539,As2,0,19,3.663604990000005,16.457233493174634,4.106489404683833,-1.699872588470057
3540,Nb4C3,2,113,4.007276654999829,23.31463674628598,-3.061915597082552,-3.7756572174642247
3541,C2H2,4,65,0.5345316650000088,53.596016176389966,4.48502092346282,-1.0292190632747484
3542,Mo2CO2,1,81,-2.797562534999963,12.476939931901413,5.061931625398116,0.7656620496433142
3543,As2,0,19,-0.9198864850000004,12.864463225264894,3.6660749666487638,-0.18497477446044885
3544,Nb4C3,2,113,0.915223875000013,24.9688118712565,-0.011285819961560861,1.958545885131823
3545,Nb4C3,2,113,7.421721154999952,20.57505288267908,-6.418911272835951,-5.864424958380282
3546,Mo2CO2,1,81,1.4728820449999578,11.900857515445193,0.8350079728273943,0.1094980113812678
3547,Mo2CO2,1,81,-4.180992479999971,14.84558077243975,6.478537038842948,1.6278150438071406
3548,C2H2,4,65,1.7107638499999926,53.130389612727875,3.1659392931198194,-2.3274978778625415
3549,Nb4C3,2,113,4.641568342499872,22.577498277373174,-3.702611843400141,1.0444024407337702
3550,Mo2CO2,1,81,1.450091422499972,11.583702662684761,0.8322111955267615,0.5185245067857134
3551,C2H2,4,65,3.299055012500012,56.76581963654784,2.6425208325825884,-1.016325068906669
3552,C2H2,4,65,16.1103054325,28.824835137504785,-11.569702112696124,-12.246171677133992
3553,Nb4C3,2,113,-0.6026974575000983,26.699033822246193,1.5070969716984015,2.7268851654010993
3554,Nb2CO2,3,81,14.655944099999974,-7.859717280643692,-12.868315846698989,-2.3665112564737694
3555,Nb4C3,2,113,2.858201487499999,24.02375143404948,-1.9270880854512522,-2.8600286082809436
3556,BiITe,3,28,2.402635874999993,12.053313630170194,-0.3154594725901214,-0.5687539007797171
3557,As2,0,19,2.3335364825,13.227246267947592,2.18265643055542,-0.0874802834262085
3558,C2H2,4,65,15.520782630000026,27.41745507682014,-10.391085664782436,-11.24097792342654
3559,Nb4C3,2,113,-1.6878567600001722,27.950660155589365,2.6021010144303074,3.2853263679891658
3560,Nb2CO2,3,81,3.18435103,-2.270394427585551,-1.9041504691123456,-0.8008889188448083
3561,C2H2,4,65,18.652046440000014,23.996221067553087,-13.030189353182589,-14.121054091011164
3562,Mo2CO2,1,81,11.615967759999954,9.692910820729214,-9.227736323588415,1.5610825126237433
3564,Nb4C3,2,113,0.2961872599999744,25.065982641529974,0.6111222324291231,0.7058362382172905
3566,BiITe,3,28,1.8564636249999955,12.549667801493332,0.17528578245036242,-1.3585814972381547
3567,As2,0,19,2.997667429999999,14.113705517692871,2.802288335406292,-1.6926424882377107
3568,C2H2,4,65,6.077688385000013,55.78503814443928,-0.5810872802636853,-4.334358899742547
3569,BiITe,3,28,5.936221405000002,7.858026301731159,-3.8115970732078064,-1.2569257061983254
3570,Mo2CO2,1,81,17.481556570000016,12.845138554308253,-14.987707848813697,-6.654633199638688
3571,Nb4C3,2,113,-1.713827630000134,27.65463242939792,2.621222754435559,3.147844096140881
3572,As2,0,19,1.6538338575000004,17.84390243756429,6.497164655403848,1.508029866890665
3573,Nb2CO2,3,81,3.926092970000009,-3.787360377735198,-2.6089483773969615,-1.7931705987714728
3574,Nb2CO2,3,81,1.6704886075000345,-1.6308017289777974,-0.37216092309756865,-0.32095147332950225
3575,Nb4C3,2,113,-3.0374232566667496,29.29219925764331,3.946603659422487,4.101461692284833
3576,C2H2,4,65,2.7016768650000245,54.33730107587726,2.9159709418033612,-0.30350432751426615
3577,As2,0,19,5.828857239999996,8.711580776255701,-0.958412783263749,-1.765099502522376
3578,Mo2CO2,1,81,-1.7671387900000692,15.578938793051828,4.0805758544887984,4.2701867728517335
3579,Nb2CO2,3,81,3.1947360999999703,-1.8061434991775216,-1.8987408248204252,-0.9767069188374542
3580,Nb2CO2,3,81,9.377204334999998,-5.124621983633319,-7.750216758515318,-3.6633387369571926
3581,BiITe,3,28,5.722702230000002,10.167106345312295,-3.644742016974591,-1.2086608062023947
3582,Nb4C3,2,113,5.387510259999832,22.31830283000668,-4.478858629916112,-0.051334500366450264
3584,Bi2I6,4,33,1.5848114700000044,7.3459040909130815,5.985717315387671,2.5519691893577026
3585,As2,0,19,3.4412653299999967,15.876526290890304,4.042772466656294,-1.776661381406857
3586,C2H2,4,65,6.082476377499997,57.13092096645346,0.46183617908467856,-2.2637280623246228
3587,Nb4C3,2,113,1.255118432500021,24.856938299677715,-0.33782353287742184,0.7466863961437777
3588,Nb4C3,2,113,7.939975769999981,20.811644204772158,-7.027120065374533,-2.4199328737292287
3589,As2,0,19,6.007418695000008,8.60708389390787,0.019156314028109023,-3.046571714587207
3590,Nb2CO2,3,81,4.01219840749998,-3.2543614695956222,-2.6814790557314865,-0.8468671232948615
3591,As2,0,19,0.8935620274999979,13.857474934373375,4.365525058223879,0.41600256295410365
3592,Nb2CO2,3,81,4.460972840000012,-3.5668393913992427,-3.1929959599264643,-0.5722925408768833
3594,Bi2I6,4,33,-1.0129066749999869,8.172710224448636,6.753436927456652,2.9156562928944774
3595,Nb2CO2,3,81,6.380987252499987,-4.784784044530322,-5.107390170997709,-0.6155105488561885
3596,As2,0,19,0.841540137500006,12.81153428597208,2.2466378613606715,0.029826601773065287
3597,As2,0,19,2.1104748200000056,13.933441564379065,3.9978291242698107,0.2954524407167507
3598,C2H2,4,65,1.608405947500019,54.420760592010076,3.5584742627406625,-1.9542060293888537
3599,Nb2CO2,3,81,3.560293762500001,-1.5022817140965792,-2.026170341784669,-2.112941949183656
3600,Nb4C3,2,113,5.045486497499862,22.241953484596493,-4.0883152957939295,-4.682297197598536
3601,As2,0,19,2.4842526150000044,14.426984465891922,4.9955388672896275,-0.4012652667613774
3602,BiITe,3,28,-1.961902872500007,16.634207780934556,4.015965397931322,1.1208945272139554
3603,Nb2CO2,3,81,0.2111054249999986,-0.924147207379149,1.0776619922719333,0.05490553494313696
3604,As2,0,19,0.0949386000000052,13.459808345699052,3.4887615800537057,-0.1663681705159557
3605,Mo2CO2,1,81,-0.020441309999982,11.752472814313132,2.286460177492658,0.17878780403888175
3606,C2H2,4,65,0.0568377100000097,54.65661685441243,5.3091520545314435,0.7766327140163071
3607,C2H2,4,65,17.69984399666666,22.8813750407072,-14.336989992760412,-13.585698876681718
3608,Mo2CO2,1,81,6.616451066666603,10.785933691329003,-4.260648689601581,5.428630071944236
3609,Mo2CO2,1,81,12.137130604999928,7.396242274028392,-9.832016097324757,0.31178074397874944
3610,Nb4C3,2,113,0.9045906249999708,25.386492392985055,0.011095465787281045,1.6251069521586392
3611,As2,0,19,-0.3485308950000019,12.682256188477378,2.5349445804807553,-0.21119089277058734
3612,As2,0,19,1.261260357500008,13.571568164228507,3.933719151217846,0.12348317404499509
3613,As2,0,19,-0.6608463299999972,12.78697850035929,3.2736035756995614,-0.08115615718262004
3614,Nb4C3,2,113,-0.1993381150001916,25.517360525075063,1.1117567188972863,0.08938447310871211
3615,As2,0,19,6.062798824999998,8.020545634533693,1.2359267800109883,-1.403622157468667
3616,C2H2,4,65,-0.3124699574999648,59.2776392283333,4.794115859497849,1.1547919096840062
3617,C2H2,4,65,2.434555997500014,55.10186418886067,2.990722070088792,-0.6776085993142842
3618,Mo2CO2,1,81,1.55012407749996,10.862735521295612,0.7159546330560702,0.2149198169499098
3619,Mo2CO2,1,81,-2.696548805000012,12.818496729296072,4.957393671434745,0.639412666719779
3620,C2H2,4,65,0.716243305000043,53.05508848210933,4.348311028686785,-1.6074241381807886
3621,C2H2,4,65,7.813373290000023,56.790531752012505,-0.9592744931555401,-1.053806665040713
3622,Nb2CO2,3,81,3.096967775000022,-1.9828724844981098,-1.7959437354136372,-1.1021079206197324
3623,As2,0,19,3.2503112000000067,15.202494319103998,3.7392332711049328,-1.7886358342341173
3626,Mo2CO2,1,81,-0.2232776600000114,13.14419771411785,2.5348808882511507,1.910130035666312
3627,Nb4C3,2,113,-2.983277143750056,28.58475572041021,3.8852324304118397,3.410172086669469
3628,Nb4C3,2,113,-0.2265127724999891,25.508396012246084,1.1408184594506727,-0.7374615444148872
3629,Nb2CO2,3,81,11.15496891499994,-6.094178694103536,-9.498130339000998,-3.5727847592178756
3630,BiITe,3,28,-2.4577271433333383,17.55776571151215,4.515244512921555,1.141487071082972
3631,Nb2CO2,3,81,3.260386687499956,-2.153959931912696,-1.7722964107818164,-1.2068015158004322
3632,Nb2CO2,3,81,7.545335184999947,-5.409025561281685,-5.952423623669787,-4.720771681734566
3633,Bi2I6,4,33,4.833701370000006,6.260006668330072,4.0662560881781955,1.113953036229649
3634,Nb4C3,2,113,5.129986202499813,21.514133060195498,-4.161883548678504,-5.32862193960105
3635,Nb2CO2,3,81,9.566326864999926,-5.408856400293505,-8.004832951667305,-2.837141760629809
3636,Nb2CO2,3,81,2.561533284999948,-1.4408671784579965,-1.270510745861154,-0.43948931775293865
3637,Nb2CO2,3,81,-1.9116786200000744,0.5471703885191581,3.2064616956506073,-1.1448398552145658
3638,Bi2I6,4,33,-1.271864984999997,8.079025203556718,6.23881766654144,0.6748828237959769
3639,Nb2CO2,3,81,3.8147271099999536,-3.405707321893671,-2.518819851012527,-1.0186562163944033
3640,Nb2CO2,3,81,-2.517860585000073,0.9873832201420816,3.779623680855786,-0.34948864226941767
3641,Mo2CO2,1,81,6.084440264999988,10.76805969685304,-3.7863243757686242,2.1480960509179807
3642,Nb2CO2,3,81,0.0864741900000316,-0.6284162301255606,1.1937189799116708,0.10578901584611912
3643,BiITe,3,28,-1.6277483749999997,17.79251631583913,3.6708349037780756,1.3367445119832353
3644,Nb4C3,2,113,5.707182489999868,20.866032994619275,-4.749437335301178,-4.544541123677033
3645,Mo2CO2,1,81,-1.6943984800000738,12.188203411640698,3.9569391383150965,0.6768462631523362
3646,C2H2,4,65,1.582720840000037,55.02835615076331,3.6214485923221478,-2.180445754550818
3647,Bi2I6,4,33,0.7477710450000137,4.516384660769843,5.221659401624742,1.6434427694175073
3648,Nb4C3,2,113,8.292783674999873,19.4209906882,-7.3645765159575145,-2.3356665943113963
3649,As2,0,19,-0.0952294500000039,13.26229952090251,3.7332891455617307,0.20343937787679428
3650,C2H2,4,65,0.1534829550000429,54.794742702145136,4.927474775611122,0.2552961892870665
3651,Nb4C3,2,113,0.5452489549999262,25.631958991777417,0.36986846773973847,0.1636718019758835
3652,Nb2CO2,3,81,3.7188688699999775,-2.845657843808266,-2.4463756665189393,-1.0841544255216244
3653,C2H2,4,65,3.5282353599999934,58.69639436005209,2.672562158094387,-0.5067227721347995
3654,Nb2CO2,3,81,-2.6996924324999707,1.8073086583783682,4.004031444010184,-0.4863720492352588
3655,Nb4C3,2,113,-2.5040076800001194,27.960206054430458,3.4083058265658748,2.822063309730344
3657,As2,0,19,4.099351500000006,11.600073561543777,2.0588552807515397,-1.3245817169799867
3658,As2,0,19,1.1545287524999988,13.98369235243978,4.5447751924056,0.371745094126283
3659,As2,0,19,1.226264729999997,15.172067865825198,4.677709008352461,1.0519536188210075
3660,Nb4C3,2,113,-1.8744042800001388,27.81295459331394,2.7832175578804894,3.461165555927365
3661,Nb2CO2,3,81,1.8320269599999284,-1.41335455730014,-0.5584795887713925,-0.5450390990024105
3662,Mo2CO2,1,81,0.0832594524999872,12.347294619562186,2.194716345153211,0.6445463606535976
3663,Nb4C3,2,113,9.739419322499884,18.528968789886182,-8.737375161339097,-8.414229771782212
3664,C2H2,4,65,4.848256687500012,59.57336431724039,1.3211420971374395,-0.848171492594413
3665,C2H2,4,65,3.3244060824999906,55.824419245055346,1.8411833295534352,-2.1382094771355087
3666,Nb2CO2,3,81,4.598692200000022,-3.048973104769919,-3.064546566620403,-2.6985393577962453
3667,C2H2,4,65,8.222075755000025,56.88328713715085,-1.7023942615587613,-1.6933979735770928
3668,Nb4C3,2,113,2.8166240300000087,24.659292514596345,-1.8997086927553393,2.5077519173164786
3669,Bi2I6,4,33,1.8954443550000013,4.401381530772704,4.449755388906656,0.06919391792124308
3670,C2H2,4,65,3.701934245000035,55.889626754552374,2.215727779497951,-1.4982794391808416
3671,Nb4C3,2,113,5.1430410549998165,21.88968268971047,-4.186981042818217,-4.809918761845418
3672,Mo2CO2,1,81,1.1337778749999816,11.45839029720054,1.1422732489369896,0.3521284875335877
3673,As2,0,19,0.9761710249999976,15.248317233361819,4.46257948044739,-0.1915067120015439
3674,As2,0,19,2.575118680000001,15.065762222608234,6.424286068280843,0.2172021277748608
3675,Nb2CO2,3,81,4.155286832500005,-1.4849625069384818,-2.587457899102076,-1.3682253796344046
3676,Nb4C3,2,113,1.716336764999964,24.46878667860355,-0.8068354508367559,1.5618033825270952
3677,Mo2CO2,1,81,8.772134334999945,10.99854768200852,-6.391543498792874,2.7325138736182186
3678,Bi2I6,4,33,-1.3751812499999958,5.903079641087846,5.914939137522376,0.3321798366546589
3679,As2,0,19,0.2923429850000079,16.389995411708163,4.657425001933383,1.1791206555308962
