host,dopant,dopant_Z,dopant_period,n_sites,true_preference,predicted_preference,preference_eligible,preference_correct,true_margin_eV,predicted_margin_eV,margin_absolute_error_eV,true_global_best,n_tied_true_global_best_sites,predicted_global_best,global_site_correct,global_uniform_exact_expectation,global_screening_regret_eV,majority_preference_correct,preference_gain_over_majority,global_exact_gain_over_uniform
HfSe2,K,19,4,4,adsorbate,adsorbate,1,1,6.215321220000021,6.220095634460449,0.004774414460428034,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
HfSe2,Li,3,2,6,adsorbate,adsorbate,1,1,0.5808662599999934,0.37456417083740234,0.20630208916259107,adsorbate:int1,1,adsorbate:ads2,0,0.16666666666666666,0.069005489999995,1,0,-0.16666666666666666
HfSe2,Lu,71,6,5,adsorbate,adsorbate,1,1,2.1382677,1.803903579711914,0.33436412028808604,adsorbate:ads2,1,adsorbate:ads2,1,0.2,0.0,1,0,0.8
HfSe2,Mg,12,3,5,adsorbate,adsorbate,1,1,2.4566112599999883,2.622051477432251,0.16544021743226267,adsorbate:int2,1,adsorbate:ads2,0,0.2,0.0015119199999844013,1,0,-0.2
HfSe2,Mn,25,4,4,interstitial,interstitial,1,1,-0.6487536000000202,-0.4736853837966919,0.17506821620332835,interstitial:int2,1,interstitial:int2,1,0.25,0.0,0,1,0.75
HfSe2,Mo,42,5,5,interstitial,adsorbate,1,0,-1.1517474700000028,0.7099213600158691,1.861668830015872,interstitial:int2,1,adsorbate:ads2,0,0.2,2.7231855599999895,0,0,-0.2
HfSe2,N,7,2,5,interstitial,interstitial,1,1,-1.6284334900000204,-1.6131948232650757,0.015238666734944672,interstitial:int2,1,interstitial:int2,1,0.2,0.0,0,1,0.8
HfSe2,Nb,41,5,4,adsorbate,adsorbate,1,1,1.825694309999989,1.4458377361297607,0.3798565738702282,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
HfSe2,Ni,28,4,4,interstitial,interstitial,1,1,-0.10577815000002039,-0.04253387451171875,0.06324427548830164,interstitial:int2,1,interstitial:int2,1,0.25,0.0,0,1,0.75
HfSe2,O,8,2,4,interstitial,interstitial,1,1,-0.6858986000000016,-0.9322333335876465,0.2463347335876449,interstitial:int2,1,interstitial:int2,1,0.25,0.0,0,1,0.75
HfSe2,Os,76,6,5,adsorbate,interstitial,1,0,0.3485684000000058,-0.2244865894317627,0.5730549894317685,adsorbate:ads2,1,interstitial:int2,0,0.2,0.3485684000000058,1,-1,-0.2
HfSe2,P,15,3,5,adsorbate,adsorbate,1,1,1.3240839900000194,1.32059645652771,0.0034875334723094564,adsorbate:ads2,1,adsorbate:ads1,0,0.2,0.06317033000001948,1,0,-0.2
HfSe2,Pb,82,6,4,adsorbate,adsorbate,1,1,7.226631679999999,4.415843725204468,2.810787954795531,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
HfSe2,Pd,46,5,3,interstitial,interstitial,1,1,-0.03939245000000813,-0.2610677480697632,0.22167529806975506,interstitial:int2,1,interstitial:int2,1,0.3333333333333333,0.0,0,1,0.6666666666666667
HfSe2,Pt,78,6,5,adsorbate,adsorbate,1,1,0.6086468700000012,0.07129454612731934,0.5373523238726818,adsorbate:ads2,1,adsorbate:ads2,1,0.2,0.0,1,0,0.8
HfSe2,Rb,37,5,4,adsorbate,adsorbate,1,1,7.287308139999992,7.423392295837402,0.13608415583740996,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
HfSe2,Re,75,6,5,interstitial,adsorbate,1,0,-1.254563260000026,0.5277531147003174,1.7823163747003434,interstitial:int2,1,adsorbate:ads2,0,0.2,3.0888780000000224,0,0,-0.2
HfSe2,Rh,45,5,4,interstitial,interstitial,1,1,-0.6484647999999993,-0.551605224609375,0.09685957539062429,interstitial:int2,1,interstitial:int2,1,0.25,0.0,0,1,0.75
HfSe2,Ru,44,5,4,interstitial,adsorbate,1,0,-0.7859655099999823,0.19967114925384521,0.9856366592538275,interstitial:int2,1,adsorbate:ads2,0,0.25,4.424871429999996,0,0,-0.25
HfSe2,S,16,3,5,adsorbate,adsorbate,1,1,1.5259321499999885,2.0910680294036865,0.565135879403698,adsorbate:ads1,1,adsorbate:ads1,1,0.2,0.0,1,0,0.8
HfSe2,Sb,51,5,4,adsorbate,adsorbate,1,1,2.8757873000000123,3.1746853590011597,0.2988980590011474,adsorbate:ads2,1,adsorbate:ads1,0,0.25,0.3006045200000078,1,0,-0.25
HfSe2,Sc,21,4,4,adsorbate,adsorbate,1,1,2.141762110000002,2.2385339736938477,0.09677186369384572,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
HfSe2,Si,14,3,5,adsorbate,adsorbate,1,1,1.1922587500000077,0.9846941232681274,0.20756462673188025,adsorbate:ads1,1,adsorbate:ads1,1,0.2,0.0,1,0,0.8
HfSe2,Sn,50,5,5,adsorbate,adsorbate,1,1,2.632077129999999,1.891236662864685,0.7408404671353139,adsorbate:ads1,1,adsorbate:ads2,0,0.2,0.012305230000009493,1,0,-0.2
HfSe2,Ta,73,6,3,interstitial,interstitial,1,1,-0.6446933000000006,-0.49573373794555664,0.14895956205444394,interstitial:int0,1,interstitial:int0,1,0.3333333333333333,0.0,0,1,0.6666666666666667
HfSe2,Tc,43,5,4,interstitial,interstitial,1,1,-1.014828929999993,-0.7928354740142822,0.22199345598571085,interstitial:int2,1,interstitial:int2,1,0.25,0.0,0,1,0.75
HfSe2,Te,52,5,4,adsorbate,adsorbate,1,1,2.8365215899999896,3.27274751663208,0.4362259266320905,adsorbate:ads0,1,adsorbate:ads0,1,0.25,0.0,1,0,0.75
HfSe2,Ti,22,4,5,adsorbate,adsorbate,1,1,1.9814358299999808,2.0010623931884766,0.01962656318849576,adsorbate:int2,1,adsorbate:int2,1,0.2,0.0,1,0,0.8
HfSe2,V,23,4,5,adsorbate,interstitial,1,0,0.22215177000001074,-0.008387565612792969,0.2305393356128037,adsorbate:ads2,1,interstitial:int2,0,0.2,0.22215177000001074,1,-1,-0.2
HfSe2,W,74,6,5,adsorbate,interstitial,1,0,0.7889234099999944,-0.7069308757781982,1.4958542857781927,adsorbate:ads2,1,interstitial:int2,0,0.2,0.7889234099999944,1,-1,-0.2
HfSe2,Xe,54,5,5,adsorbate,adsorbate,1,1,6.185301029999977,7.575350046157837,1.3900490161578603,adsorbate:ads1,1,adsorbate:ads1,1,0.2,0.0,1,0,0.8
HfSe2,Zn,30,4,4,adsorbate,adsorbate,1,1,1.981704890000003,2.342531204223633,0.3608263142236299,adsorbate:ads2,1,adsorbate:int2,0,0.25,0.07461714000001507,1,0,-0.25
HfSe2,Zr,40,5,5,adsorbate,adsorbate,1,1,0.08462856999997831,0.052634477615356445,0.031994092384621864,adsorbate:ads2,1,adsorbate:ads2,1,0.2,0.0,1,0,0.8
Mo2CO2,Al,13,3,3,adsorbate,adsorbate,1,1,3.726110360000007,9.07649827003479,5.350387910034783,adsorbate:ads1,1,adsorbate:ads1,1,0.3333333333333333,0.0,1,0,0.6666666666666667
Mo2CO2,B,5,2,3,interstitial,adsorbate,1,0,-3.5250698300000067,1.6106679439544678,5.1357377739544745,interstitial:int1,1,adsorbate:ads2,0,0.3333333333333333,6.643266799999992,0,0,-0.3333333333333333
Mo2CO2,Br,35,4,4,adsorbate,adsorbate,1,1,16.21521261999999,16.19586706161499,0.019345558384998185,adsorbate:ads0,1,adsorbate:ads2,0,0.25,0.1953730699999594,1,0,-0.25
Mo2CO2,Ca,20,4,4,adsorbate,adsorbate,1,1,16.528501310000024,19.167229890823364,2.63872858082334,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
Mo2CO2,Co,27,4,3,adsorbate,adsorbate,1,1,11.94905029000006,10.163411617279053,1.7856386727210065,adsorbate:ads2,1,adsorbate:ads2,1,0.3333333333333333,0.0,1,0,0.6666666666666667
Mo2CO2,Cu,29,4,4,adsorbate,adsorbate,1,1,3.6839366500000783,6.936954736709595,3.2530180867095164,adsorbate:ads2,1,adsorbate:ads1,0,0.25,0.47170985000002474,1,0,-0.25
Mo2CO2,F,9,2,3,adsorbate,adsorbate,1,1,8.16063480999992,8.899868726730347,0.7392339167304272,adsorbate:ads1,1,adsorbate:ads1,1,0.3333333333333333,0.0,1,0,0.6666666666666667
Mo2CO2,Fe,26,4,4,adsorbate,adsorbate,1,1,10.290270889999988,13.249704718589783,2.9594338285897948,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
Mo2CO2,Ga,31,4,4,adsorbate,adsorbate,1,1,10.505796400000005,10.490520477294922,0.015275922705082934,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
Mo2CO2,Ge,32,4,3,adsorbate,adsorbate,1,1,11.677599510000054,13.263668060302734,1.5860685503026808,adsorbate:ads2,1,adsorbate:ads2,1,0.3333333333333333,0.0,1,0,0.6666666666666667
Mo2CO2,H,1,1,4,interstitial,adsorbate,1,0,-0.06312339999999494,1.6868458986282349,1.7499692986282298,interstitial:int1,1,adsorbate:ads0,0,0.25,0.06312339999999494,0,0,-0.25
Mo2CO2,Hf,72,6,2,adsorbate,adsorbate,1,1,5.737201130000013,9.456985473632812,3.7197843436327993,adsorbate:ads1,1,adsorbate:ads1,1,0.5,0.0,1,0,0.5
Mo2CO2,I,53,5,4,adsorbate,adsorbate,1,1,17.752896669999927,16.100945949554443,1.651950720445484,adsorbate:ads2,1,adsorbate:ads0,0,0.25,0.0780576500000052,1,0,-0.25
Mo2CO2,Mg,12,3,4,adsorbate,adsorbate,1,1,5.36704764000001,9.993049621582031,4.6260019815820215,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
Mo2CO2,Mn,25,4,4,adsorbate,adsorbate,1,1,4.046213979999948,4.581259489059448,0.5350455090595005,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
Mo2CO2,N,7,2,4,adsorbate,adsorbate,1,1,0.9210602699999981,0.8644118309020996,0.05664843909789852,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
Mo2CO2,Na,11,3,3,adsorbate,adsorbate,1,1,0.4681281500000982,0.7544393539428711,0.2863112039427729,adsorbate:ads2,1,adsorbate:ads2,1,0.3333333333333333,0.0,1,0,0.6666666666666667
Mo2CO2,Ni,28,4,3,adsorbate,adsorbate,1,1,6.9908422199999904,4.9679566621780396,2.022885557821951,adsorbate:ads1,1,adsorbate:ads2,0,0.3333333333333333,0.12450181999997789,1,0,-0.3333333333333333
Mo2CO2,P,15,3,4,adsorbate,adsorbate,1,1,13.391113730000027,7.043290734291077,6.347822995708951,adsorbate:ads1,1,adsorbate:ads1,1,0.25,0.0,1,0,0.75
Mo2CO2,Rb,37,5,4,adsorbate,adsorbate,1,1,21.97378797000011,17.352601051330566,4.621186918669544,adsorbate:ads2,1,adsorbate:ads0,0,0.25,0.20043676000000232,1,0,-0.25
Mo2CO2,Sc,21,4,2,adsorbate,adsorbate,1,1,8.54070503999992,5.7852091789245605,2.75549586107536,adsorbate:ads0,1,adsorbate:ads0,1,0.5,0.0,1,0,0.5
Mo2CO2,Si,14,3,2,adsorbate,adsorbate,1,1,12.896854599999985,7.346078634262085,5.5507759657379,adsorbate:ads2,1,adsorbate:ads2,1,0.5,0.0,1,0,0.5
Mo2CO2,Sr,38,5,2,adsorbate,adsorbate,1,1,20.454159640000057,15.40239143371582,5.051768206284237,adsorbate:ads0,1,adsorbate:ads0,1,0.5,0.0,1,0,0.5
Mo2CO2,Tc,43,5,3,adsorbate,adsorbate,1,1,9.535257460000027,7.815379619598389,1.7198778404016384,adsorbate:ads2,1,adsorbate:ads2,1,0.3333333333333333,0.0,1,0,0.6666666666666667
Mo2CO2,Te,52,5,3,adsorbate,adsorbate,1,1,16.692919080000024,15.760511875152588,0.9324072048474363,adsorbate:ads1,1,adsorbate:ads1,1,0.3333333333333333,0.0,1,0,0.6666666666666667
Mo2CO2,V,23,4,3,adsorbate,adsorbate,1,1,7.209941960000036,7.117501497268677,0.09244046273135886,adsorbate:ads1,1,adsorbate:ads1,1,0.3333333333333333,0.0,1,0,0.6666666666666667
Mo2CO2,Zn,30,4,4,adsorbate,adsorbate,1,1,11.588511779999976,9.7970609664917,1.791450813508277,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
Mo2CO2,Zr,40,5,3,adsorbate,adsorbate,1,1,11.674315709999973,11.685133218765259,0.01081750876528531,adsorbate:ads1,1,adsorbate:ads1,1,0.3333333333333333,0.0,1,0,0.6666666666666667
MoS2,Ag,47,5,6,adsorbate,adsorbate,1,1,8.43309462000002,7.806558609008789,0.6265360109912308,adsorbate:ads2,1,adsorbate:ads2,1,0.16666666666666666,0.0,1,0,0.8333333333333334
MoS2,Al,13,3,6,adsorbate,adsorbate,1,1,3.823897480000029,3.69879412651062,0.12510335348940904,adsorbate:ads1,1,adsorbate:ads2,0,0.16666666666666666,0.12260833000004823,1,0,-0.16666666666666666
MoS2,As,33,4,5,adsorbate,adsorbate,1,1,5.456655339999997,5.834350347518921,0.37769500751892426,adsorbate:ads0,1,adsorbate:ads0,1,0.2,0.0,1,0,0.8
MoS2,Au,79,6,4,adsorbate,adsorbate,1,1,6.522864729999978,8.411332607269287,1.888467877269309,adsorbate:ads0,1,adsorbate:ads0,1,0.25,0.0,1,0,0.75
MoS2,B,5,2,6,interstitial,interstitial,1,1,-0.8495103900000345,-0.8157691955566406,0.03374119444339385,interstitial:ads2,1,interstitial:int0,0,0.16666666666666666,0.13100417000003972,0,1,-0.16666666666666666
MoS2,Ba,56,6,4,adsorbate,adsorbate,1,1,18.788996870000005,19.425878524780273,0.636881654780268,adsorbate:ads1,1,adsorbate:ads1,1,0.25,0.0,1,0,0.75
MoS2,Be,4,2,7,adsorbate,adsorbate,1,1,1.1935525399999847,0.2141273021697998,0.9794252378301849,adsorbate:ads2,1,adsorbate:ads2,1,0.14285714285714285,0.0,1,0,0.8571428571428572
MoS2,Br,35,4,4,adsorbate,adsorbate,1,1,11.038546099999962,11.382669568061829,0.34412346806186633,adsorbate:ads0,1,adsorbate:ads1,0,0.25,0.18205643999999654,1,0,-0.25
MoS2,C,6,2,5,interstitial,interstitial,1,1,-0.7997629600000113,-1.2365169525146484,0.4367539925146371,interstitial:int4,1,interstitial:int4,1,0.2,0.0,0,1,0.8
MoS2,Ca,20,4,6,adsorbate,adsorbate,1,1,9.280816909999999,9.959962129592896,0.6791452195928969,adsorbate:ads2,1,adsorbate:ads2,1,0.16666666666666666,0.0,1,0,0.8333333333333334
MoS2,Cd,48,5,5,adsorbate,adsorbate,1,1,10.676527739999983,9.742750644683838,0.9337770953161453,adsorbate:ads2,1,adsorbate:ads1,0,0.2,0.0028383499999904416,1,0,-0.2
MoS2,Cl,17,3,5,adsorbate,adsorbate,1,1,8.015945709999986,7.7065324783325195,0.3094132316674667,adsorbate:ads0,1,adsorbate:ads0,1,0.2,0.0,1,0,0.8
MoS2,Co,27,4,4,adsorbate,adsorbate,1,1,1.5845477100000371,1.806732177734375,0.22218446773433786,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
MoS2,Cr,24,4,6,adsorbate,adsorbate,1,1,1.9926998900000399,1.9125289916992188,0.08017089830082114,adsorbate:ads2,1,adsorbate:ads2,1,0.16666666666666666,0.0,1,0,0.8333333333333334
MoS2,Cs,55,6,4,adsorbate,adsorbate,1,1,20.24431336999999,17.387845039367676,2.856468330632314,adsorbate:ads2,1,adsorbate:ads1,0,0.25,0.0064389700000333505,1,0,-0.25
MoS2,Cu,29,4,4,adsorbate,adsorbate,1,1,4.28241362,4.075803279876709,0.20661034012329083,adsorbate:ads2,1,adsorbate:ads1,0,0.25,0.07951174999999511,1,0,-0.25
MoS2,F,9,2,5,adsorbate,adsorbate,1,1,2.3024068299999954,1.9612572193145752,0.34114961068542016,adsorbate:ads0,1,adsorbate:ads2,0,0.2,0.45067585000003885,1,0,-0.2
MoS2,Fe,26,4,6,adsorbate,adsorbate,1,1,1.6818090000000439,1.4601666927337646,0.2216423072662792,adsorbate:ads2,1,adsorbate:ads2,1,0.16666666666666666,0.0,1,0,0.8333333333333334
MoS2,Ga,31,4,5,adsorbate,adsorbate,1,1,5.690588289999995,5.3501245975494385,0.3404636924505562,adsorbate:ads1,1,adsorbate:ads1,1,0.2,0.0,1,0,0.8
MoS2,Ge,32,4,4,adsorbate,adsorbate,1,1,4.421153329999982,4.5908637046813965,0.16971037468141414,adsorbate:ads0,1,adsorbate:ads2,0,0.25,0.10357129999999914,1,0,-0.25
MoS2,H,1,1,8,adsorbate,interstitial,1,0,0.023380009999983242,-0.12855803966522217,0.1519380496652054,adsorbate:ads0,1,interstitial:int0,0,0.125,0.023380009999983242,1,-1,-0.125
MoS2,I,53,5,4,adsorbate,adsorbate,1,1,14.209552740000051,12.291846632957458,1.9177061070425925,adsorbate:ads0,1,adsorbate:ads1,0,0.25,0.1355764800000543,1,0,-0.25
MoS2,Ir,77,6,4,adsorbate,adsorbate,1,1,3.9731791099999887,3.372758388519287,0.6004207214807016,adsorbate:ads1,1,adsorbate:ads1,1,0.25,0.0,1,0,0.75
MoS2,Li,3,2,5,adsorbate,adsorbate,1,1,4.075302190000002,3.9928815364837646,0.08242065351623751,adsorbate:ads2,1,adsorbate:ads2,1,0.2,0.0,1,0,0.8
MoS2,Lu,71,6,5,adsorbate,adsorbate,1,1,6.724333849999995,6.5855796337127686,0.13875421628722684,adsorbate:ads2,1,adsorbate:ads1,0,0.2,0.05476221999998554,1,0,-0.2
MoS2,Mg,12,3,6,adsorbate,adsorbate,1,1,6.276386930000001,5.811372876167297,0.46501405383270367,adsorbate:ads2,1,adsorbate:ads2,1,0.16666666666666666,0.0,1,0,0.8333333333333334
MoS2,Mn,25,4,6,adsorbate,adsorbate,1,1,1.61651956999998,1.5980639457702637,0.01845562422971625,adsorbate:ads2,1,adsorbate:ads2,1,0.16666666666666666,0.0,1,0,0.8333333333333334
MoS2,N,7,2,6,adsorbate,interstitial,1,0,0.5464237500000309,-0.3401334285736084,0.8865571785736392,adsorbate:ads0,1,interstitial:int4,0,0.16666666666666666,0.5464237500000309,1,-1,-0.16666666666666666
MoS2,Nb,41,5,5,adsorbate,adsorbate,1,1,2.306649219999997,2.215127944946289,0.091521275053708,adsorbate:ads2,1,adsorbate:ads2,1,0.2,0.0,1,0,0.8
MoS2,Ni,28,4,4,adsorbate,adsorbate,1,1,9.131682350000005,9.28811264038086,0.15643029038085388,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
MoS2,O,8,2,7,adsorbate,adsorbate,1,1,1.9732600899999968,1.6609337329864502,0.3123263570135466,adsorbate:ads0,1,adsorbate:ads0,1,0.14285714285714285,0.0,1,0,0.8571428571428572
MoS2,Os,76,6,5,adsorbate,adsorbate,1,1,2.1847692999999735,2.1032819747924805,0.08148732520749302,adsorbate:ads1,1,adsorbate:ads1,1,0.2,0.0,1,0,0.8
MoS2,P,15,3,6,adsorbate,adsorbate,1,1,3.1609668599999745,2.8068528175354004,0.3541140424645741,adsorbate:ads0,1,adsorbate:ads0,1,0.16666666666666666,0.0,1,0,0.8333333333333334
MoS2,Pd,46,5,4,adsorbate,adsorbate,1,1,6.358515200000002,6.1610107421875,0.19750445781250203,adsorbate:ads1,1,adsorbate:ads1,1,0.25,0.0,1,0,0.75
MoS2,Rb,37,5,5,adsorbate,adsorbate,1,1,16.28972723999999,15.6548593044281,0.63486793557189,adsorbate:ads2,1,adsorbate:ads1,0,0.2,0.01566121999996989,1,0,-0.2
MoS2,Re,75,6,5,adsorbate,adsorbate,1,1,1.056419959999971,1.570328712463379,0.5139087524634078,adsorbate:ads2,1,adsorbate:ads2,1,0.2,0.0,1,0,0.8
MoS2,Ru,44,5,6,adsorbate,adsorbate,1,1,3.161178329999986,2.3678669929504395,0.7933113370495466,adsorbate:ads2,1,adsorbate:ads1,0,0.16666666666666666,0.06729178000000502,1,0,-0.16666666666666666
MoS2,Sc,21,4,5,adsorbate,adsorbate,1,1,4.39771632999998,5.293352842330933,0.8956365123309524,adsorbate:ads2,1,adsorbate:ads2,1,0.2,0.0,1,0,0.8
MoS2,Se,34,4,6,adsorbate,adsorbate,1,1,8.643029920000005,8.046616435050964,0.596413484949041,adsorbate:ads0,1,adsorbate:ads0,1,0.16666666666666666,0.0,1,0,0.8333333333333334
MoS2,Si,14,3,5,adsorbate,adsorbate,1,1,1.8225337100000165,1.9900355339050293,0.16750182390501278,adsorbate:ads0,1,adsorbate:ads0,1,0.2,0.0,1,0,0.8
MoS2,Sn,50,5,4,adsorbate,adsorbate,1,1,16.795711440000048,16.153737545013428,0.64197389498662,adsorbate:ads0,1,adsorbate:ads0,1,0.25,0.0,1,0,0.75
MoS2,Sr,38,5,5,adsorbate,adsorbate,1,1,12.819409099999971,13.336809754371643,0.5174006543716718,adsorbate:ads2,1,adsorbate:ads2,1,0.2,0.0,1,0,0.8
MoS2,Tc,43,5,4,adsorbate,adsorbate,1,1,1.717970820000005,2.0714168548583984,0.35344603485839343,adsorbate:ads2,1,adsorbate:ads1,0,0.25,0.018248449999988203,1,0,-0.25
MoS2,Ti,22,4,6,adsorbate,adsorbate,1,1,2.189986850000026,1.453991174697876,0.7359956753021502,adsorbate:ads2,1,adsorbate:ads2,1,0.16666666666666666,0.0,1,0,0.8333333333333334
MoS2,V,23,4,7,adsorbate,adsorbate,1,1,1.256765659999985,1.3654637336730957,0.10869807367311068,adsorbate:ads2,1,adsorbate:ads2,1,0.14285714285714285,0.0,1,0,0.8571428571428572
MoS2,Y,39,5,4,adsorbate,adsorbate,1,1,7.7148990100000105,7.108920335769653,0.6059786742303572,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
MoS2,Zn,30,4,5,adsorbate,adsorbate,1,1,6.285276710000003,7.137432336807251,0.8521556268072477,adsorbate:ads1,1,adsorbate:ads1,1,0.2,0.0,1,0,0.8
MoS2,Zr,40,5,4,adsorbate,adsorbate,1,1,13.289325730000032,12.558457374572754,0.7308683554272779,adsorbate:ads2,1,adsorbate:ads2,1,0.25,0.0,1,0,0.75
MoSSe,Al,13,3,9,adsorbate,adsorbate,1,1,2.4631536100000075,2.4884674549102783,0.025313844910270777,adsorbate:ads1,1,adsorbate:ads1,1,0.1111111111111111,0.0,1,0,0.8888888888888888
MoSSe,As,33,4,7,adsorbate,adsorbate,1,1,4.128880559999972,4.2043373584747314,0.07545679847475917,adsorbate:ads0,1,adsorbate:ads0,1,0.14285714285714285,0.0,1,0,0.8571428571428572
MoSSe,B,5,2,10,interstitial,interstitial,1,1,-0.3960266099999785,-0.8544456958770752,0.4584190858770967,interstitial:int3,1,interstitial:int3,1,0.1,0.0,0,1,0.9
MoSSe,Ba,56,6,7,adsorbate,adsorbate,1,1,10.430710260000012,10.380990266799927,0.049719993200085355,adsorbate:ads2,1,adsorbate:ads1,0,0.14285714285714285,0.009687649999989403,1,0,-0.14285714285714285
MoSSe,Be,4,2,10,interstitial,interstitial,1,1,-0.12253520000001572,-0.5286850929260254,0.40614989292600967,interstitial:int3,1,interstitial:int3,1,0.1,0.0,0,1,0.9
MoSSe,Br,35,4,7,adsorbate,adsorbate,1,1,8.462342540000009,8.923324346542358,0.46098180654234966,adsorbate:ads3,1,adsorbate:ads3,1,0.14285714285714285,0.0,1,0,0.8571428571428572
MoSSe,C,6,2,9,interstitial,interstitial,1,1,-1.3441925500000016,-0.9641518592834473,0.38004069071655433,interstitial:int3,1,interstitial:int2,0,0.1111111111111111,0.00011309999996367281,0,1,-0.1111111111111111
MoSSe,Ca,20,4,8,adsorbate,adsorbate,1,1,8.13891602000001,7.571680784225464,0.5672352357745467,adsorbate:ads2,1,adsorbate:ads2,1,0.125,0.0,1,0,0.875
MoSSe,Cl,17,3,9,adsorbate,adsorbate,1,1,6.014965990000007,5.927134275436401,0.08783171456360606,adsorbate:ads3,1,adsorbate:ads0,0,0.1111111111111111,0.06675561999998081,1,0,-0.1111111111111111
MoSSe,Co,27,4,9,adsorbate,adsorbate,1,1,1.6092197300000057,1.1337618827819824,0.4754578472180233,adsorbate:ads1,1,adsorbate:ads2,0,0.1111111111111111,1.2813605200000207,1,0,-0.1111111111111111
MoSSe,Cr,24,4,9,adsorbate,adsorbate,1,1,2.0661529000000196,1.5067286491394043,0.5594242508606153,adsorbate:ads2,1,adsorbate:ads2,1,0.1111111111111111,0.0,1,0,0.8888888888888888
MoSSe,Cu,29,4,9,adsorbate,adsorbate,1,1,1.2820318899999856,3.1775662899017334,1.8955343999017478,adsorbate:ads2,1,adsorbate:ads2,1,0.1111111111111111,0.0,1,0,0.8888888888888888
MoSSe,F,9,2,10,adsorbate,adsorbate,1,1,1.7242046000000073,1.5720182657241821,0.15218633427582517,adsorbate:ads3,1,adsorbate:ads3,1,0.1,0.0,1,0,0.9
MoSSe,Fe,26,4,9,interstitial,adsorbate,1,0,-0.026690830000006827,0.38811302185058594,0.41480385185059276,interstitial:int3,1,adsorbate:ads4,0,0.1111111111111111,0.026690830000006827,0,0,-0.1111111111111111
MoSSe,Ga,31,4,6,adsorbate,adsorbate,1,1,3.9249205899999993,4.1130698919296265,0.1881493019296272,adsorbate:ads1,1,adsorbate:ads1,1,0.16666666666666666,0.0,1,0,0.8333333333333334
MoSSe,Ge,32,4,8,adsorbate,adsorbate,1,1,3.0670736600000055,3.4881813526153564,0.42110769261535097,adsorbate:ads0,1,adsorbate:ads1,0,0.125,0.04769787999998698,1,0,-0.125
MoSSe,H,1,1,10,interstitial,interstitial,1,1,-0.08567326999997227,-0.33120203018188477,0.2455287601819125,interstitial:int0,1,interstitial:int0,1,0.1,0.0,0,1,0.9
MoSSe,Hf,72,6,7,adsorbate,adsorbate,1,1,1.414538270000036,0.9919700622558594,0.4225682077441766,adsorbate:ads4,1,adsorbate:ads2,0,0.14285714285714285,0.041770770000027824,1,0,-0.14285714285714285
MoSSe,I,53,5,7,adsorbate,adsorbate,1,1,10.90101493000003,7.491467118263245,3.409547811736786,adsorbate:ads3,1,adsorbate:ads2,0,0.14285714285714285,0.16950572000001807,1,0,-0.14285714285714285
MoSSe,Ir,77,6,5,adsorbate,adsorbate,1,1,2.6597538400000085,3.438231945037842,0.7784781050378333,adsorbate:ads4,1,adsorbate:ads4,1,0.2,0.0,1,0,0.8
MoSSe,K,19,4,8,adsorbate,adsorbate,1,1,12.337684060000017,11.492754936218262,0.8449291237817551,adsorbate:ads2,1,adsorbate:ads1,0,0.125,0.03289269999999078,1,0,-0.125
MoSSe,Li,3,2,9,adsorbate,adsorbate,1,1,3.6301962000000003,3.7557666301727295,0.12557043017272917,adsorbate:int3,1,adsorbate:ads4,0,0.1111111111111111,0.42237912000001643,1,0,-0.1111111111111111
MoSSe,Mg,12,3,7,adsorbate,adsorbate,1,1,5.349124329999995,5.104907155036926,0.24421717496306883,adsorbate:ads2,1,adsorbate:ads4,0,0.14285714285714285,0.09851680000002738,1,0,-0.14285714285714285
MoSSe,Mn,25,4,9,adsorbate,adsorbate,1,1,0.9528978799999663,0.8928511142730713,0.060046765726895046,adsorbate:int3,1,adsorbate:int3,1,0.1111111111111111,0.0,1,0,0.8888888888888888
MoSSe,N,7,2,10,interstitial,interstitial,1,1,-0.07132111999999369,-0.6980514526367188,0.6267303326367251,interstitial:int3,1,interstitial:int2,0,0.1,0.0003118299999864682,0,1,-0.1
MoSSe,Ni,28,4,8,adsorbate,adsorbate,1,1,1.5155541599999651,1.1566290855407715,0.35892507445919364,adsorbate:ads2,1,adsorbate:ads4,0,0.125,0.3809226600000102,1,0,-0.125
